pos_x
3.9046
3.6866
3.4201
3.104
2.7385
2.3256
1.8688
1.3747
0.8513
0.3094
-0.2396
-0.783
-1.3094
-1.8077
-2.2695
-2.6885
-3.0601
-3.3826
-3.6554
-3.8795
-4.0562
-4.1874
-4.2748
-4.3196
-4.3226
-4.2838
-4.2026
-4.0778
-3.9077
-3.6906
-3.4248
-3.1095
-2.7447
-2.3325
-1.8765
-1.3828
-0.86
-0.3181
0.2307
0.7744
1.301
1.8
2.2625
2.682
3.0545
3.3778
3.6514
3.8762
4.0537
4.1856
4.2737
4.3193
4.3229
4.2848
4.2043
4.0801
3.9108
3.6944
3.4295
3.1149
2.7511
2.3396
1.8841
1.3911
0.8685
0.327
-0.2219
-0.7657
-1.2928
-1.7922
-2.2554
-2.6757
-3.0489
-3.373
-3.6474
-3.873
-4.0512
-4.1839
-4.2727
-4.3189
-4.3232
-4.2857
-4.2059
-4.0825
-3.9139
-3.6983
-3.4341
-3.1204
-2.7573
-2.3465
-1.8919
-1.3992
-0.8772
-0.3358
0.213
0.7571
1.2844
1.7845
2.2482
2.6692
3.0433
3.3681
3.6434
3.8697
4.0487
4.1821
4.2716
4.3184
4.3234
4.2867
4.2075
4.0848
3.917
3.7021
3.4388
3.1258
2.7635
2.3534
1.8994
1.4075
0.8857
0.3447
-0.2042
-0.7484
-1.2762
-1.7766
-2.2411
-2.6629
-3.0376
-3.3633
-3.6393
-3.8665
-4.0462
-4.1803
-4.2705
-4.318
-4.3237
-4.2876
-4.2091
-4.0872
-3.92
-3.706
-3.4434
-3.1313
-2.7697
-2.3605
-1.907
-1.4156
-0.8944
-0.3534
0.1953
0.7398
1.2678
1.7689
2.2339
2.6565
3.032
3.3584
3.6353
3.8632
4.0437
4.1785
4.2694
4.3176
4.3239
4.2885
4.2108
4.0895
3.9231
3.7098
3.4481
3.1367
2.776
2.3674
1.9147
1.4239
0.9029
0.3623
-0.1865
-0.731
-1.2595
-1.761
-2.2268
-2.65
-3.0264
-3.3536
-3.6312
-3.8599
-4.0411
-4.1767
-4.2682
-4.3171
-4.3242
-4.2894
-4.2123
-4.0918
-3.9261
-3.7137
-3.4526
-3.1422
-2.7821
-2.3744
-1.9223
-1.432
-0.9115
-0.371
0.1776
0.7224
1.2511
1.7533
2.2196
2.6436
3.0207
3.3488
3.6271
3.8566
4.0386
4.1748
4.2671
4.3167
4.3244
4.2903
4.2139
4.0941
3.9292
3.7174
3.4573
3.1475
2.7884
2.3812
1.9299
1.4401
0.92
0.3799
-0.1688
-0.7137
-1.2429
-1.7454
-2.2124
-2.6371
-3.015
-3.3438
-3.623
-3.8533
-4.036
-4.173
-4.2659
-4.3162
-4.3246
-4.2912
-4.2155
-4.0963
-3.9322
-3.7213
-3.4618
-3.1529
-2.7945
-2.3882
-1.9375
-1.4483
-0.9285
-0.3886
0.1599
0.7051
1.2345
1.7376
2.2052
2.6306
3.0093
3.339
3.6189
3.8499
4.0334
4.1711
4.2648
4.3157
4.3248
4.2921
4.217
4.0986
3.9352
3.725
3.4664
3.1583
2.8007
2.3951
1.9451
1.4564
0.9372
0.3974
-0.1512
-0.6963
-1.2262
-1.7297
-2.198
-2.6241
-3.0036
-3.334
-3.6148
-3.8466
-4.0308
-4.1693
-4.2636
-4.3153
-4.325
-4.2929
-4.2186
-4.1009
-3.9382
-3.7288
-3.4709
-3.1637
-2.8068
-2.402
-1.9526
-1.4646
-0.9456
-0.4062
0.1422
0.6877
1.2178
1.7219
2.1907
2.6176
2.9978
3.3291
3.6107
3.8433
4.0282
4.1674
4.2625
4.3148
4.3251
4.2938
4.2201
4.1031
3.9412
3.7325
3.4755
3.169
2.813
2.4089
1.9603
1.4726
0.9543
0.415
-0.1335
-0.6789
-1.2095
-1.714
-2.1835
-2.6111
-2.9921
-3.3241
-3.6066
-3.8399
-4.0256
-4.1655
-4.2613
-4.3143
-4.3253
-4.2946
-4.2217
-4.1054
-3.9442
-3.7362
-3.48
-3.1743
-2.8191
-2.4158
-1.9677
-1.4808
-0.9628
-0.4238
0.1247
0.6703
1.201
1.7062
2.1762
2.6046
2.9863
3.3192
3.6024
3.8365
4.023
4.1636
4.2601
4.3137
4.3255
4.2954
4.2232
4.1076
3.9471
3.74
3.4846
3.1796
2.8252
2.4226
1.9754
1.4889
0.9714
0.4325
-0.1158
-0.6616
-1.1927
-1.6982
-2.169
-2.598
-2.9806
-3.3142
-3.5982
-3.8331
-4.0204
-4.1617
-4.2588
-4.3132
-4.3256
-4.2963
-4.2247
-4.1098
-3.9501
-3.7437
-3.489
-3.185
-2.8313
-2.4295
-1.9828
-1.4971
-0.9798
-0.4414
0.107
0.6529
1.1843
1.6904
2.1617
2.5915
2.9748
3.3093
3.594
3.8297
4.0177
4.1598
4.2576
4.3127
4.3257
4.2971
4.2262
4.112
3.953
3.7474
3.4935
3.1902
2.8374
2.4363
1.9904
1.5051
0.9884
0.4501
-0.0981
-0.6442
-1.176
-1.6824
-2.1545
-2.5849
-2.969
-3.3042
-3.5898
-3.8263
-4.0151
-4.1578
-4.2564
-4.3121
-4.3259
-4.2979
-4.2277
-4.1142
-3.956
-3.7511
-3.498
-3.1955
-2.8434
-2.4432
-1.9979
-1.5132
-0.9969
-0.459
0.0893
0.6354
1.1676
1.6746
2.1471
2.5783
2.9632
3.2993
3.5856
3.8229
4.0124
4.1559
4.2551
4.3115
4.326
4.2986
4.2291
4.1164
3.9588
3.7548
3.5024
3.2009
2.8496
2.4502
2.0057
1.5218
1.0061
0.4684
-0.0796
-0.6258
-1.1582
-1.6657
-2.1389
-2.5707
-2.9564
-3.2933
-3.5806
-3.8187
-4.0091
-4.1535
-4.2536
-4.3108
-4.3261
-4.2996
-4.231
-4.1192
-3.9627
-3.7596
-3.5084
-3.2078
-2.8577
-2.4592
-2.0158
-1.5325
-1.0174
-0.4801
0.0677
0.6142
1.147
1.6551
2.1291
2.5619
2.9487
3.2867
3.5749
3.8141
4.0055
4.1509
4.2519
4.31
4.3262
4.3006
4.2329
4.1221
3.9665
3.7644
3.5143
3.2148
2.8657
2.4682
2.0257
1.5433
1.0287
0.4918
-0.0559
-0.6025
-1.1358
-1.6445
-2.1193
-2.5531
-2.9409
-3.2799
-3.5693
-3.8095
-4.0019
-4.1482
-4.2502
-4.3092
-4.3263
-4.3016
-4.2348
-4.1249
-3.9703
-3.7693
-3.5202
-3.2217
-2.8737
-2.4772
-2.0356
-1.554
-1.04
-0.5034
0.0442
0.5909
1.1246
1.634
2.1095
2.5443
2.9331
3.2732
3.5636
3.8049
3.9983
4.1455
4.2485
4.3084
4.3264
4.3026
4.2367
4.1277
3.9741
3.7741
3.5261
3.2287
2.8817
2.4863
2.0455
1.5647
1.0513
0.5152
-0.0324
-0.5793
-1.1134
-1.6233
-2.0998
-2.5354
-2.9253
-3.2663
-3.5579
-3.8002
-3.9946
-4.1429
-4.2467
-4.3076
-4.3264
-4.3035
-4.2386
-4.1305
-3.9779
-3.7789
-3.5319
-3.2356
-2.8896
-2.4953
-2.0554
-1.5753
-1.0625
-0.5269
0.0206
0.5677
1.1021
1.6126
2.09
2.5266
2.9174
3.2595
3.5522
3.7955
3.991
4.1402
4.2449
4.3067
4.3264
4.3045
4.2404
4.1333
3.9816
3.7837
3.5377
3.2424
2.8975
2.5042
2.0653
1.586
1.0738
0.5385
-0.0089
-0.5561
-1.0908
-1.602
-2.0801
-2.5177
-2.9094
-3.2527
-3.5464
-3.7908
-3.9872
-4.1374
-4.2431
-4.3058
-4.3265
-4.3054
-4.2422
-4.136
-3.9854
-3.7884
-3.5435
-3.2493
-2.9055
-2.5132
-2.0751
-1.5966
-1.0852
-0.5502
-0.0029
0.5444
1.0795
1.5914
2.0703
2.5088
2.9015
3.2459
3.5406
3.7861
3.9835
4.1347
4.2413
4.3049
4.3264
4.3063
4.244
4.1388
3.9891
3.7931
3.5492
3.2561
2.9134
2.5221
2.085
1.6073
1.0964
0.5618
0.0147
-0.5328
-1.0683
-1.5807
-2.0604
-2.4998
-2.8936
-3.239
-3.5348
-3.7813
-3.9798
-4.1319
-4.2395
-4.304
-4.3264
-4.3071
-4.2458
-4.1415
-3.9928
-3.7978
-3.555
-3.263
-2.9213
-2.5309
-2.0948
-1.618
-1.1077
-0.5734
-0.0264
0.521
1.057
1.5701
2.0506
2.4908
2.8857
3.2322
3.529
3.7765
3.976
4.1291
4.2377
4.3031
4.3264
4.308
4.2476
4.1442
3.9964
3.8025
3.5607
3.2698
2.9291
2.5398
2.1046
1.6286
1.1189
0.585
0.0382
-0.5093
-1.0457
-1.5594
-2.0407
-2.4818
-2.8777
-3.2253
-3.5232
-3.7717
-3.9722
-4.1263
-4.2358
-4.3021
-4.3263
-4.3088
-4.2493
-4.1469
-4.0001
-3.8072
-3.5664
-3.2765
-2.9369
-2.5486
-2.1144
-1.6392
-1.1301
-0.5967
-0.05
0.4977
1.0344
1.5487
2.0308
2.4728
2.8698
3.2183
3.5172
3.7669
3.9684
4.1235
4.2339
4.3011
4.3262
4.3096
4.251
4.1495
4.0037
3.8118
3.5721
3.2832
2.9447
2.5574
2.1242
1.6498
1.1413
0.6083
0.0619
-0.486
-1.0231
-1.538
-2.0207
-2.4638
-2.8618
-3.2114
-3.5114
-3.7621
-3.9646
-4.1207
-4.232
-4.3001
-4.3261
-4.3104
-4.2527
-4.1522
-4.0073
-3.8164
-3.5778
-3.29
-2.9525
-2.5662
-2.134
-1.6603
-1.1525
-0.6199
-0.0737
0.4744
1.0118
1.5273
2.0107
2.4548
2.8537
3.2044
3.5055
3.7572
3.9608
4.1178
4.23
4.2991
4.326
4.3112
4.2544
4.1548
4.0109
3.821
3.5834
3.2966
2.9602
2.575
2.1437
1.6708
1.1637
0.6316
0.0854
-0.4627
-1.0005
-1.5164
-2.0008
-2.4457
-2.8457
-3.1973
-3.4995
-3.7523
-3.9569
-4.1149
-4.2281
-4.2981
-4.3259
-4.312
-4.2561
-4.1574
-4.0144
-3.8256
-3.589
-3.3033
-2.968
-2.5839
-2.1534
-1.6814
-1.1748
-0.6432
-0.0972
0.451
0.9891
1.5056
1.9908
2.4366
2.8376
3.1903
3.4936
3.7474
3.953
4.1119
4.2261
4.297
4.3257
4.3127
4.2577
4.16
4.018
3.8301
3.5946
3.3099
2.9757
2.5926
2.1631
1.6919
1.186
0.6548
0.109
-0.4393
-0.9778
-1.4949
-1.9808
-2.4275
-2.8295
-3.1833
-3.4876
-3.7425
-3.9491
-4.109
-4.2241
-4.2959
-4.3255
-4.3134
-4.2594
-4.1625
-4.0215
-3.8347
-3.6001
-3.3166
-2.9834
-2.6013
-2.1727
-1.7023
-1.1973
-0.6664
-0.1207
0.4276
0.9663
1.4841
1.9708
2.4184
2.8213
3.1762
3.4816
3.7375
3.9451
4.1061
4.2221
4.2949
4.3253
4.3141
4.261
4.165
4.025
3.8392
3.6057
3.3232
2.9911
2.61
2.1824
1.7128
1.2084
0.6779
0.1325
-0.4159
-0.9549
-1.4733
-1.9607
-2.4093
-2.8132
-3.1691
-3.4756
-3.7326
-3.9412
-4.1031
-4.2201
-4.2937
-4.3251
-4.3148
-4.2625
-4.1676
-4.0285
-3.8436
-3.6112
-3.3297
-2.9987
-2.6187
-2.192
-1.7233
-1.2195
-0.6895
-0.1442
0.4043
0.9436
1.4625
1.9507
2.4
2.805
3.162
3.4695
3.7275
3.9372
4.1001
4.2181
4.2926
4.3249
4.3155
4.2641
4.1701
4.032
3.8481
3.6167
3.3364
3.0063
2.6273
2.2016
1.7338
1.2306
0.701
0.156
-0.3924
-0.9322
-1.4516
-1.9406
-2.3908
-2.7968
-3.1549
-3.4635
-3.7225
-3.9332
-4.0971
-4.216
-4.2914
-4.3246
-4.3161
-4.2656
-4.1725
-4.0354
-3.8525
-3.6221
-3.3429
-3.0139
-2.6359
-2.2112
-1.7443
-1.2417
-0.7126
-0.1678
0.3807
0.9208
1.4408
1.9305
2.3816
2.7886
3.1477
3.4574
3.7175
3.9292
4.0941
4.2139
4.2903
4.3244
4.3167
4.2672
4.175
4.0388
3.8569
3.6276
3.3494
3.0215
2.6445
2.2209
1.7547
1.2528
0.7241
0.1797
-0.369
-0.9094
-1.4299
-1.9202
-2.3724
-2.7804
-3.1405
-3.4512
-3.7124
-3.9251
-4.091
-4.2118
-4.2891
-4.3241
-4.3173
-4.2687
-4.1774
-4.0422
-3.8613
-3.6331
-3.3559
-3.029
-2.6531
-2.2304
-1.7651
-1.2639
-0.7357
-0.1914
0.3573
0.898
1.4191
1.9101
2.3632
2.7721
3.1333
3.445
3.7073
3.9211
4.0879
4.2096
4.2879
4.3238
4.3179
4.2702
4.1798
4.0456
3.8657
3.6385
3.3623
3.0366
2.6617
2.2399
1.7754
1.2749
0.7472
0.2032
-0.3456
-0.8866
-1.4082
-1.9
-2.3539
-2.7639
-3.1261
-3.4389
-3.7022
-3.917
-4.0848
-4.2075
-4.2866
-4.3234
-4.3185
-4.2716
-4.1822
-4.0489
-3.8701
-3.6439
-3.3688
-3.0441
-2.6703
-2.2494
-1.7858
-1.286
-0.7589
-0.2149
0.3339
0.8752
1.3971
1.8898
2.3446
2.7556
3.1188
3.4327
3.6971
3.9129
4.0817
4.2053
4.2854
4.3231
4.319
4.2731
4.1846
4.0522
3.8744
3.6492
3.3752
3.0515
2.6788
2.2589
1.7961
1.297
0.7704
0.2267
-0.3221
-0.8637
-1.3862
-1.8796
-2.3353
-2.7473
-3.1115
-3.4265
-3.6919
-3.9088
-4.0785
-4.2031
-4.2841
-4.3227
-4.3195
-4.2745
-4.187
-4.0556
-3.8787
-3.6545
-3.3816
-3.059
-2.6873
-2.2684
-1.8065
-1.308
-0.7819
-0.2384
0.3104
0.8521
1.3753
1.8694
2.326
2.7388
3.1042
3.4203
3.6868
3.9046
4.0754
4.2009
4.2828
4.3223
4.32
4.2759
4.1893
4.0589
3.883
3.6598
3.3879
3.0665
2.6958
2.2778
1.8168
1.3191
0.7934
0.2501
-0.2987
-0.8407
-1.3644
-1.8592
-2.3167
-2.7305
-3.0969
-3.414
-3.6816
-3.9004
-4.0722
-4.1987
-4.2815
-4.3219
-4.3205
-4.2773
-4.1916
-4.0621
-3.8872
-3.6651
-3.3943
-3.0739
-2.7042
-2.2872
-1.827
-1.3301
-0.8049
-0.2619
0.2869
0.8292
1.3534
1.849
2.3073
2.7221
3.0896
3.4077
3.6763
3.8962
4.069
4.1965
4.2802
4.3215
4.321
4.2787
4.1939
4.0654
3.8915
3.6704
3.4007
3.0813
2.7126
2.2966
1.8374
1.3411
0.8163
0.2736
-0.2751
-0.8177
-1.3425
-1.8387
-2.2978
-2.7137
-3.0822
-3.4015
-3.671
-3.892
-4.0658
-4.1942
-4.2788
-4.321
-4.3214
-4.28
-4.1962
-4.0686
-3.8957
-3.6756
-3.407
-3.0887
-2.721
-2.306
-1.8477
-1.3521
-0.8278
-0.2854
0.2633
0.8063
1.3315
1.8284
2.2884
2.7053
3.0748
3.3951
3.6658
3.8878
4.0625
4.1919
4.2775
4.3206
4.3219
4.2814
4.1984
4.0718
3.8999
3.6809
3.4133
3.096
2.7294
2.3154
1.8579
1.363
0.8393
0.2971
-0.2516
-0.7948
-1.3205
-1.8182
-2.279
-2.6968
-3.0674
-3.3888
-3.6605
-3.8835
-4.0593
-4.1896
-4.2761
-4.3201
-4.3223
-4.2827
-4.2007
-4.075
-3.9041
-3.6861
-3.4195
-3.1033
-2.7378
-2.3249
-1.8682
-1.374
-0.8507
-0.309
0.2398
0.7833
1.3095
1.8077
2.2695
2.6883
3.06
3.3824
3.6552
3.8792
4.056
4.1872
4.2747
4.3196
4.3227
4.284
4.2029
4.0782
3.9082
3.6913
3.4257
3.1106
2.7461
2.3342
1.8784
1.3849
0.8622
0.3207
-0.2281
-0.7718
-1.2985
-1.7974
-2.2601
-2.6799
-3.0525
-3.376
-3.6499
-3.8749
-4.0527
-4.1849
-4.2733
-4.3191
-4.323
-4.2852
-4.2051
-4.0813
-3.9123
-3.6965
-3.4319
-3.1179
-2.7544
-2.3435
-1.8885
-1.3958
-0.8738
-0.3324
0.2164
0.7603
1.2873
1.7871
2.2506
2.6713
3.045
3.3696
3.6445
3.8706
4.0493
4.1825
4.2718
4.3185
4.3234
4.2865
4.2072
4.0844
3.9165
3.7016
3.4381
3.1251
2.7628
2.3528
1.8987
1.4067
0.8852
0.3441
-0.2046
-0.7488
-1.2763
-1.7767
-2.2411
-2.6628
-3.0375
-3.3631
-3.6391
-3.8663
-4.046
-4.1801
-4.2704
-4.318
-4.3237
-4.2877
-4.2094
-4.0875
-3.9206
-3.7067
-3.4443
-3.1324
-2.7711
-2.362
-1.9089
-1.4176
-0.8966
-0.3558
0.1929
0.7372
1.2652
1.7663
2.2316
2.6543
3.03
3.3567
3.6337
3.8619
4.0426
4.1777
4.2689
4.3174
4.324
4.2889
4.2115
4.0906
3.9246
3.7118
3.4504
3.1397
2.7794
2.3713
1.919
1.4286
0.908
0.3676
-0.1811
-0.7256
-1.2541
-1.7559
-2.222
-2.6456
-3.0224
-3.3502
-3.6283
-3.8575
-4.0392
-4.1753
-4.2674
-4.3168
-4.3243
-4.2901
-4.2136
-4.0937
-3.9287
-3.7168
-3.4565
-3.1468
-2.7876
-2.3805
-1.9291
-1.4395
-0.9194
-0.3793
0.1693
0.714
1.2431
1.7455
2.2125
2.637
3.0149
3.3437
3.6229
3.8531
4.0358
4.1729
4.2659
4.3162
4.3246
4.2913
4.2157
4.0967
3.9327
3.7219
3.4626
3.154
2.7958
2.3897
1.9392
1.4503
0.9308
0.391
